"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
"744","2013-07-01 18:21:01","2013-07-01 18:33:25","545","E 23 St & 1 Ave","40.736502","-73.97809472","253","W 13 St & 5 Ave","40.73543934","-73.99453948","20579","Subscriber","1963","1"
"385","2013-07-01 18:21:02","2013-07-01 18:27:27","472","E 32 St & Park Ave","40.7457121","-73.98194829","540","Lexington Ave & E 26 St","40.74147286","-73.98320928","14830","Subscriber","1982","2"
"272","2013-07-01 18:21:06","2013-07-01 18:25:38","326","E 11 St & 1 Ave","40.72953837","-73.98426726","229","Great Jones St","40.72743423","-73.99379025","16518","Subscriber","1989","1"
"364","2013-07-01 18:21:08","2013-07-01 18:27:12","382","University Pl & E 14 St","40.73492695","-73.99200509","375","Mercer St & Bleecker St","40.72679454","-73.99695094","20025","Subscriber","1986","1"
"358","2013-07-01 18:21:12","2013-07-01 18:27:10","515","W 43 St & 10 Ave","40.76009437","-73.99461843","447","8 Ave & W 52 St","40.76370739","-73.9851615","16083","Subscriber","1982","1"
"1495","2013-07-01 18:21:15","2013-07-01 18:46:10","426","West St & Chambers St","40.71754834","-74.01322069","467","Dean St & 4 Ave","40.68312489","-73.97895137","16337","Subscriber","1976","1"
"1366","2013-07-01 18:21:18","2013-07-01 18:44:04","284","Greenwich Ave & 8 Ave","40.7390169121","-74.0026376103","450","W 49 St & 8 Ave","40.76227205","-73.98788205","20591","Subscriber","1971","1"
"2226","2013-07-01 18:21:21","2013-07-01 18:58:27","519","Pershing Square N","40.75188406","-73.97770164","127","Barrow St & Hudson St","40.73172428","-74.00674436","18981","Subscriber","1958","1"
"1307","2013-07-01 18:21:24","2013-07-01 18:43:11","2006","Central Park S & 6 Ave","40.76590936","-73.97634151","2006","Central Park S & 6 Ave","40.76590936","-73.97634151","14780","Customer",\N,"0"
"469","2013-07-01 18:21:24","2013-07-01 18:29:13","359","E 47 St & Park Ave","40.75510267","-73.97498696","476","E 31 St & 3 Ave","40.74394314","-73.97966069","18536","Subscriber","1975","1"
"782","2013-07-01 18:21:26","2013-07-01 18:34:28","253","W 13 St & 5 Ave","40.73543934","-73.99453948","244","Willoughby Ave & Hall St","40.69196035","-73.96536851","16356","Subscriber","1969","2"
"1803","2013-07-01 18:21:30","2013-07-01 18:51:33","519","Pershing Square N","40.75188406","-73.97770164","347","W Houston St & Hudson St","40.72873888","-74.00748842","18981","Subscriber","1958","1"
"166","2013-07-01 18:21:30","2013-07-01 18:24:16","294","Washington Square E","40.73049393","-73.9957214","369","Washington Pl & 6 Ave","40.73224119","-74.00026394","17383","Subscriber","1981","1"
"417","2013-07-01 18:21:33","2013-07-01 18:28:30","233","Joralemon St & Adams St","40.69246277","-73.98963911","2000","Front St & Washington St","40.70255088","-73.98940236","17231","Subscriber","1976","1"
"1221","2013-07-01 18:21:33","2013-07-01 18:41:54","367","E 53 St & Lexington Ave","40.75828065","-73.97069431","432","E 7 St & Avenue A","40.72621788","-73.98379855","17957","Subscriber","1977","1"
"977","2013-07-01 18:21:36","2013-07-01 18:37:53","445","E 10 St & Avenue A","40.72740794","-73.98142006","168","W 18 St & 6 Ave","40.73971301","-73.99456405","17605","Subscriber","1960","1"
"1237","2013-07-01 18:21:36","2013-07-01 18:42:13","2000","Front St & Washington St","40.70255088","-73.98940236","539","Metropolitan Ave & Bedford Ave","40.71534825","-73.96024116","15638","Subscriber","1990","1"
"1508","2013-07-01 18:21:41","2013-07-01 18:46:49","257","Lispenard St & Broadway","40.71939226","-74.00247214","251","Mott St & Prince St","40.72317958","-73.99480012","17471","Customer",\N,"0"
"434","2013-07-01 18:21:42","2013-07-01 18:28:56","2000","Front St & Washington St","40.70255088","-73.98940236","323","Lawrence St & Willoughby St","40.69236178","-73.98631746","17200","Subscriber","1983","1"
"633","2013-07-01 18:21:45","2013-07-01 18:32:18","335","Washington Pl & Broadway","40.72903917","-73.99404649","257","Lispenard St & Broadway","40.71939226","-74.00247214","14781","Subscriber","1966","1"
"850","2013-07-01 18:21:50","2013-07-01 18:36:00","414","Pearl St & Anchorage Pl","40.70281858","-73.98765762","366","Clinton Ave & Myrtle Ave","40.693261","-73.968896","17242","Subscriber","1983","1"
"1051","2013-07-01 18:21:50","2013-07-01 18:39:21","500","Broadway & W 51 St","40.76228826","-73.98336183","503","E 20 St & Park Ave","40.73827428","-73.98751968","15380","Subscriber","1971","2"
"1369","2013-07-01 18:21:50","2013-07-01 18:44:39","500","Broadway & W 51 St","40.76228826","-73.98336183","497","E 17 St & Broadway","40.73704984","-73.99009296","17989","Subscriber","1984","2"
"473","2013-07-01 18:21:51","2013-07-01 18:29:44","233","Joralemon St & Adams St","40.69246277","-73.98963911","310","State St & Smith St","40.68926942","-73.98912867","17301","Subscriber","1979","2"
"738","2013-07-01 18:21:51","2013-07-01 18:34:09","151","Cleveland Pl & Spring St","40.7218158","-73.99720307","212","W 16 St & The High Line","40.74334935","-74.00681753","19388","Subscriber","1982","2"
"803","2013-07-01 18:21:52","2013-07-01 18:35:15","462","W 22 St & 10 Ave","40.74691959","-74.00451887","477","W 41 St & 8 Ave","40.75640548","-73.9900262","20575","Subscriber","1983","1"
"329","2013-07-01 18:21:53","2013-07-01 18:27:22","367","E 53 St & Lexington Ave","40.75828065","-73.97069431","454","E 51 St & 1 Ave","40.75455731","-73.96592976","16250","Subscriber","1975","1"
"904","2013-07-01 18:21:54","2013-07-01 18:36:58","347","W Houston St & Hudson St","40.72873888","-74.00748842","439","E 4 St & 2 Ave","40.7262807","-73.98978041","18510","Subscriber","1986","1"
"1349","2013-07-01 18:21:55","2013-07-01 18:44:24","359","E 47 St & Park Ave","40.75510267","-73.97498696","2004","6 Ave & Broome St","40.724399","-74.004704","17542","Subscriber","1972","1"
"699","2013-07-01 18:21:58","2013-07-01 18:33:37","495","W 47 St & 10 Ave","40.76269882","-73.99301222","489","10 Ave & W 28 St","40.75066386","-74.00176802","19212","Subscriber","1986","1"
"1381","2013-07-01 18:21:59","2013-07-01 18:45:00","465","Broadway & W 41 St","40.75513557","-73.98658032","346","Bank St & Hudson St","40.73652889","-74.00618026","19492","Subscriber","1985","2"
"1365","2013-07-01 18:22:02","2013-07-01 18:44:47","348","W Broadway & Spring St","40.72490985","-74.00154702","423","W 54 St & 9 Ave","40.76584941","-73.98690506","15127","Subscriber","1978","1"
"568","2013-07-01 18:22:03","2013-07-01 18:31:31","330","Reade St & Broadway","40.71450451","-74.00562789","428","E 3 St & 1 Ave","40.72467721","-73.98783413","18935","Subscriber","1967","1"
"586","2013-07-01 18:22:04","2013-07-01 18:31:50","334","W 20 St & 7 Ave","40.74238787","-73.99726235","212","W 16 St & The High Line","40.74334935","-74.00681753","17151","Subscriber","1979","1"
"877","2013-07-01 18:22:09","2013-07-01 18:36:46","529","W 42 St & 8 Ave","40.7575699","-73.99098507","432","E 7 St & Avenue A","40.72621788","-73.98379855","19395","Subscriber","1979","1"
"553","2013-07-01 18:22:12","2013-07-01 18:31:25","380","W 4 St & 7 Ave S","40.73401143","-74.00293877","251","Mott St & Prince St","40.72317958","-73.99480012","19763","Subscriber","1979","1"
"1599","2013-07-01 18:22:16","2013-07-01 18:48:55","351","Front St & Maiden Ln","40.70530954","-74.00612572","375","Mercer St & Bleecker St","40.72679454","-73.99695094","17917","Subscriber","1970","1"
"177","2013-07-01 18:22:22","2013-07-01 18:25:19","472","E 32 St & Park Ave","40.7457121","-73.98194829","528","2 Ave & E 31 St","40.74290902","-73.97706058","20298","Subscriber","1987","1"
"1016","2013-07-01 18:22:25","2013-07-01 18:39:21","444","Broadway & W 24 St","40.7423543","-73.98915076","538","W 49 St & 5 Ave","40.75795248","-73.97787642","17236","Subscriber","1973","2"
"594","2013-07-01 18:22:26","2013-07-01 18:32:20","359","E 47 St & Park Ave","40.75510267","-73.97498696","495","W 47 St & 10 Ave","40.76269882","-73.99301222","19357","Subscriber","1989","2"
"467","2013-07-01 18:22:27","2013-07-01 18:30:14","233","Joralemon St & Adams St","40.69246277","-73.98963911","310","State St & Smith St","40.68926942","-73.98912867","17301","Subscriber","1979","2"
"736","2013-07-01 18:22:28","2013-07-01 18:34:44","267","Broadway & W 36 St","40.75097711","-73.98765428","450","W 49 St & 8 Ave","40.76227205","-73.98788205","16623","Subscriber","1976","1"
"365","2013-07-01 18:22:28","2013-07-01 18:28:33","474","5 Ave & E 29 St","40.7451677","-73.98683077","528","2 Ave & E 31 St","40.74290902","-73.97706058","17401","Subscriber","1984","1"
"421","2013-07-01 18:22:29","2013-07-01 18:29:30","465","Broadway & W 41 St","40.75513557","-73.98658032","318","E 43 St & Vanderbilt Ave","40.75320159","-73.9779874","18067","Customer",\N,"0"
"371","2013-07-01 18:22:30","2013-07-01 18:28:41","347","W Houston St & Hudson St","40.72873888","-74.00748842","127","Barrow St & Hudson St","40.73172428","-74.00674436","17293","Subscriber","1977","2"
"775","2013-07-01 18:22:32","2013-07-01 18:35:27","281","Grand Army Plaza & Central Park S","40.7643971","-73.97371465","503","E 20 St & Park Ave","40.73827428","-73.98751968","19447","Subscriber","1981","1"
"1274","2013-07-01 18:22:32","2013-07-01 18:43:46","152","Warren St & Church St","40.71473993","-74.00910627","346","Bank St & Hudson St","40.73652889","-74.00618026","19302","Subscriber","1983","1"
"654","2013-07-01 18:22:35","2013-07-01 18:33:29","147","Greenwich St & Warren St","40.71542197","-74.01121978","488","W 39 St & 9 Ave","40.75645824","-73.99372222","17439","Subscriber","1984","1"
"651","2013-07-01 18:22:36","2013-07-01 18:33:27","477","W 41 St & 8 Ave","40.75640548","-73.9900262","127","Barrow St & Hudson St","40.73172428","-74.00674436","16541","Customer",\N,"0"
"1145","2013-07-01 18:22:37","2013-07-01 18:41:42","379","W 31 St & 7 Ave","40.749156","-73.9916","505","6 Ave & W 33 St","40.74901271","-73.98848395","19363","Subscriber","1985","1"
"476","2013-07-01 18:22:43","2013-07-01 18:30:39","347","W Houston St & Hudson St","40.72873888","-74.00748842","284","Greenwich Ave & 8 Ave","40.7390169121","-74.0026376103","15258","Subscriber","1963","1"
"355","2013-07-01 18:22:51","2013-07-01 18:28:46","435","W 21 St & 6 Ave","40.74173969","-73.99415556","284","Greenwich Ave & 8 Ave","40.7390169121","-74.0026376103","19520","Subscriber","1974","1"
"995","2013-07-01 18:22:54","2013-07-01 18:39:29","360","William St & Pine St","40.70717936","-74.00887308","301","E 2 St & Avenue B","40.72217444","-73.98368779","15938","Subscriber","1988","1"
"416","2013-07-01 18:22:56","2013-07-01 18:29:52","402","Broadway & E 22 St","40.7403432","-73.98955109","494","W 26 St & 8 Ave","40.74734825","-73.99723551","19161","Subscriber","1976","2"
"1064","2013-07-01 18:22:57","2013-07-01 18:40:41","414","Pearl St & Anchorage Pl","40.70281858","-73.98765762","372","Franklin Ave & Myrtle Ave","40.694528","-73.958089","16156","Subscriber","1983","2"
"1571","2013-07-01 18:22:58","2013-07-01 18:49:09","168","W 18 St & 6 Ave","40.73971301","-73.99456405","523","W 38 St & 8 Ave","40.75466591","-73.99138152","16501","Subscriber","1963","1"
"712","2013-07-01 18:23:03","2013-07-01 18:34:55","419","Carlton Ave & Park Ave","40.69580705","-73.97355569","411","E 6 St & Avenue D","40.72228087","-73.97668709","19119","Subscriber","1988","1"
"1213","2013-07-01 18:23:03","2013-07-01 18:43:16","2021","W 45 St & 8 Ave","40.75929124","-73.98859651","504","1 Ave & E 15 St","40.73221853","-73.98165557","15723","Subscriber","1987","1"
"511","2013-07-01 18:23:04","2013-07-01 18:31:35","318","E 43 St & Vanderbilt Ave","40.75320159","-73.9779874","472","E 32 St & Park Ave","40.7457121","-73.98194829","15816","Subscriber","1981","1"
"291","2013-07-01 18:23:05","2013-07-01 18:27:56","359","E 47 St & Park Ave","40.75510267","-73.97498696","173","Broadway & W 49 St","40.76064679","-73.98442659","17489","Subscriber","1972","1"
"630","2013-07-01 18:23:07","2013-07-01 18:33:37","351","Front St & Maiden Ln","40.70530954","-74.00612572","329","Greenwich St & N Moore St","40.72043411","-74.01020609","14925","Subscriber","1985","1"
"388","2013-07-01 18:23:08","2013-07-01 18:29:36","265","Stanton St & Chrystie St","40.72229346","-73.99147535","307","Canal St & Rutgers St","40.71427487","-73.98990025","18004","Subscriber","1976","2"
"752","2013-07-01 18:23:13","2013-07-01 18:35:45","312","Allen St & E Houston St","40.722055","-73.989111","268","Howard St & Centre St","40.71910537","-73.99973337","16075","Subscriber","1971","1"
"991","2013-07-01 18:23:13","2013-07-01 18:39:44","147","Greenwich St & Warren St","40.71542197","-74.01121978","225","W 14 St & The High Line","40.74195138","-74.00803013","18825","Subscriber","1970","2"
"846","2013-07-01 18:23:16","2013-07-01 18:37:22","367","E 53 St & Lexington Ave","40.75828065","-73.97069431","402","Broadway & E 22 St","40.7403432","-73.98955109","15529","Subscriber","1977","1"
"453","2013-07-01 18:23:20","2013-07-01 18:30:53","403","E 2 St & 2 Ave","40.72502876","-73.99069656","380","W 4 St & 7 Ave S","40.73401143","-74.00293877","20097","Subscriber","1982","1"
"489","2013-07-01 18:23:20","2013-07-01 18:31:29","497","E 17 St & Broadway","40.73704984","-73.99009296","323","Lawrence St & Willoughby St","40.69236178","-73.98631746","20088","Subscriber","1963","1"
"304","2013-07-01 18:23:25","2013-07-01 18:28:29","324","DeKalb Ave & Hudson Ave","40.689888","-73.981013","262","Washington Park","40.69178232","-73.97372989","16763","Subscriber","1985","1"
"752","2013-07-01 18:23:28","2013-07-01 18:36:00","334","W 20 St & 7 Ave","40.74238787","-73.99726235","318","E 43 St & Vanderbilt Ave","40.75320159","-73.9779874","17283","Subscriber","1972","1"
"289","2013-07-01 18:23:32","2013-07-01 18:28:21","428","E 3 St & 1 Ave","40.72467721","-73.98783413","438","St Marks Pl & 1 Ave","40.72779126","-73.98564945","15883","Customer",\N,"0"
"606","2013-07-01 18:23:34","2013-07-01 18:33:40","465","Broadway & W 41 St","40.75513557","-73.98658032","435","W 21 St & 6 Ave","40.74173969","-73.99415556","18837","Subscriber","1985","2"
"779","2013-07-01 18:23:40","2013-07-01 18:36:39","257","Lispenard St & Broadway","40.71939226","-74.00247214","453","W 22 St & 8 Ave","40.74475148","-73.99915362","16944","Subscriber","1985","1"
"1100","2013-07-01 18:23:43","2013-07-01 18:42:03","168","W 18 St & 6 Ave","40.73971301","-73.99456405","498","Broadway & W 32 St","40.74854862","-73.98808416","18579","Subscriber","1987","1"
"1023","2013-07-01 18:23:53","2013-07-01 18:40:56","507","E 25 St & 2 Ave","40.73912601","-73.97973776","324","DeKalb Ave & Hudson Ave","40.689888","-73.981013","14646","Subscriber","1952","1"
"463","2013-07-01 18:23:55","2013-07-01 18:31:38","346","Bank St & Hudson St","40.73652889","-74.00618026","449","W 52 St & 9 Ave","40.76461837","-73.98789473","15233","Subscriber","1972","1"
"663","2013-07-01 18:23:56","2013-07-01 18:34:59","458","11 Ave & W 27 St","40.751396","-74.005226","488","W 39 St & 9 Ave","40.75645824","-73.99372222","19433","Subscriber","1983","1"
"1212","2013-07-01 18:23:56","2013-07-01 18:44:08","461","E 20 St & 2 Ave","40.73587678","-73.98205027","311","Norfolk St & Broome St","40.7172274","-73.98802084","16131","Subscriber","1975","2"
"803","2013-07-01 18:24:05","2013-07-01 18:37:28","348","W Broadway & Spring St","40.72490985","-74.00154702","532","S 5 Pl & S 4 St","40.710451","-73.960876","20052","Subscriber","1981","1"
"1036","2013-07-01 18:24:05","2013-07-01 18:41:21","484","W 44 St & 5 Ave","40.75500254","-73.98014437","2023","E 55 St & Lexington Ave","40.75968085","-73.97031366","15673","Subscriber","1981","1"
"1389","2013-07-01 18:24:09","2013-07-01 18:47:18","360","William St & Pine St","40.70717936","-74.00887308","174","E 25 St & 1 Ave","40.7381765","-73.97738662","16005","Subscriber","1977","1"
"853","2013-07-01 18:24:10","2013-07-01 18:38:23","128","MacDougal St & Prince St","40.72710258","-74.00297088","400","Pitt St & Stanton St","40.71926081","-73.98178024","15108","Subscriber","1958","1"
"442","2013-07-01 18:24:13","2013-07-01 18:31:35","359","E 47 St & Park Ave","40.75510267","-73.97498696","305","E 58 St & 3 Ave","40.76095756","-73.96724467","19409","Subscriber","1981","1"
"332","2013-07-01 18:24:22","2013-07-01 18:29:54","248","Laight St & Hudson St","40.72185379","-74.00771779","147","Greenwich St & Warren St","40.71542197","-74.01121978","15587","Subscriber","1961","1"
"2673","2013-07-01 18:24:22","2013-07-01 19:08:55","382","University Pl & E 14 St","40.73492695","-73.99200509","521","8 Ave & W 31 St","40.75044999","-73.99481051","17225","Subscriber","1981","2"
"637","2013-07-01 18:24:26","2013-07-01 18:35:03","493","W 45 St & 6 Ave","40.7568001","-73.98291153","454","E 51 St & 1 Ave","40.75455731","-73.96592976","20576","Subscriber","1948","1"
"621","2013-07-01 18:24:27","2013-07-01 18:34:48","303","Mercer St & Spring St","40.72362738","-73.99949601","380","W 4 St & 7 Ave S","40.73401143","-74.00293877","15144","Subscriber","1950","1"
"850","2013-07-01 18:24:28","2013-07-01 18:38:38","305","E 58 St & 3 Ave","40.76095756","-73.96724467","477","W 41 St & 8 Ave","40.75640548","-73.9900262","19073","Subscriber","1982","1"
"1995","2013-07-01 18:24:28","2013-07-01 18:57:43","455","1 Ave & E 44 St","40.75001986","-73.96905301","532","S 5 Pl & S 4 St","40.710451","-73.960876","17603","Subscriber","1982","1"
"1621","2013-07-01 18:24:33","2013-07-01 18:51:34","528","2 Ave & E 31 St","40.74290902","-73.97706058","461","E 20 St & 2 Ave","40.73587678","-73.98205027","14737","Subscriber","1983","2"
"887","2013-07-01 18:24:35","2013-07-01 18:39:22","224","Spruce St & Nassau St","40.71146364","-74.00552427","401","Allen St & Rivington St","40.72019576","-73.98997825","17689","Subscriber","1985","1"
"262","2013-07-01 18:24:38","2013-07-01 18:29:00","336","Sullivan St & Washington Sq","40.73047747","-73.99906065","382","University Pl & E 14 St","40.73492695","-73.99200509","15640","Subscriber","1979","1"
"927","2013-07-01 18:24:38","2013-07-01 18:40:05","334","W 20 St & 7 Ave","40.74238787","-73.99726235","323","Lawrence St & Willoughby St","40.69236178","-73.98631746","19163","Subscriber","1970","1"
"316","2013-07-01 18:24:39","2013-07-01 18:29:55","280","E 10 St & 5 Ave","40.73331967","-73.99510132","293","Lafayette St & E 8 St","40.73028666","-73.9907647","17139","Subscriber","1981","2"
"690","2013-07-01 18:24:44","2013-07-01 18:36:14","335","Washington Pl & Broadway","40.72903917","-73.99404649","285","Broadway & E 14 St","40.73454567","-73.99074142","16238","Subscriber","1986","1"
"912","2013-07-01 18:24:44","2013-07-01 18:39:56","500","Broadway & W 51 St","40.76228826","-73.98336183","518","E 39 St & 2 Ave","40.74780373","-73.9734419","17321","Subscriber","1983","1"
"475","2013-07-01 18:24:47","2013-07-01 18:32:42","444","Broadway & W 24 St","40.7423543","-73.98915076","482","W 15 St & 7 Ave","40.73935542","-73.99931783","19307","Subscriber","1982","1"
"438","2013-07-01 18:24:48","2013-07-01 18:32:06","404","9 Ave & W 14 St","40.7405826","-74.00550867","168","W 18 St & 6 Ave","40.73971301","-73.99456405","20602","Subscriber","1984","1"
"221","2013-07-01 18:24:48","2013-07-01 18:28:29","377","6 Ave & Canal St","40.72243797","-74.00566443","146","Hudson St & Reade St","40.71625008","-74.0091059","19545","Subscriber","1978","1"
"1321","2013-07-01 18:24:52","2013-07-01 18:46:53","290","2 Ave & E 58 St","40.76020258","-73.96478473","445","E 10 St & Avenue A","40.72740794","-73.98142006","19950","Subscriber","1989","1"
"892","2013-07-01 18:24:52","2013-07-01 18:39:44","359","E 47 St & Park Ave","40.75510267","-73.97498696","2006","Central Park S & 6 Ave","40.76590936","-73.97634151","19501","Subscriber","1964","1"
"442","2013-07-01 18:24:53","2013-07-01 18:32:15","153","E 40 St & 5 Ave","40.752062307","-73.9816324043","540","Lexington Ave & E 26 St","40.74147286","-73.98320928","17700","Subscriber","1988","1"
"1201","2013-07-01 18:25:01","2013-07-01 18:45:02","500","Broadway & W 51 St","40.76228826","-73.98336183","212","W 16 St & The High Line","40.74334935","-74.00681753","15727","Subscriber","1977","1"
"1226","2013-07-01 18:25:02","2013-07-01 18:45:28","153","E 40 St & 5 Ave","40.752062307","-73.9816324043","499","Broadway & W 60 St","40.76915505","-73.98191841","16255","Subscriber","1971","1"
"1402","2013-07-01 18:25:02","2013-07-01 18:48:24","521","8 Ave & W 31 St","40.75044999","-73.99481051","297","E 15 St & 3 Ave","40.734232","-73.986923","19614","Subscriber","1967","1"
"385","2013-07-01 18:25:04","2013-07-01 18:31:29","347","W Houston St & Hudson St","40.72873888","-74.00748842","294","Washington Square E","40.73049393","-73.9957214","20361","Subscriber","1985","1"
"2287","2013-07-01 18:25:05","2013-07-01 19:03:12","519","Pershing Square N","40.75188406","-73.97770164","391","Clark St & Henry St","40.69760127","-73.99344559","20505","Subscriber","1941","1"
"488","2013-07-01 18:25:06","2013-07-01 18:33:14","509","9 Ave & W 22 St","40.7454973","-74.00197139","284","Greenwich Ave & 8 Ave","40.7390169121","-74.0026376103","17118","Subscriber","1952","1"
"562","2013-07-01 18:25:06","2013-07-01 18:34:28","336","Sullivan St & Washington Sq","40.73047747","-73.99906065","146","Hudson St & Reade St","40.71625008","-74.0091059","16180","Subscriber","1970","1"
"813","2013-07-01 18:25:07","2013-07-01 18:38:40","492","W 33 St & 7 Ave","40.75019995","-73.99093085","375","Mercer St & Bleecker St","40.72679454","-73.99695094","17266","Subscriber","1977","1"
"1431","2013-07-01 18:25:11","2013-07-01 18:49:02","334","W 20 St & 7 Ave","40.74238787","-73.99726235","514","12 Ave & W 40 St","40.76087502","-74.00277668","20524","Subscriber","1966","1"
"913","2013-07-01 18:25:13","2013-07-01 18:40:26","463","9 Ave & W 16 St","40.74206539","-74.00443172","504","1 Ave & E 15 St","40.73221853","-73.98165557","19248","Subscriber","1981","1"
"1799","2013-07-01 18:25:14","2013-07-01 18:55:13","484","W 44 St & 5 Ave","40.75500254","-73.98014437","323","Lawrence St & Willoughby St","40.69236178","-73.98631746","16724","Subscriber","1970","2"
"1514","2013-07-01 18:25:16","2013-07-01 18:50:30","387","Centre St & Chambers St","40.71273266","-74.0046073","414","Pearl St & Anchorage Pl","40.70281858","-73.98765762","14955","Customer",\N,"0"
"1248","2013-07-01 18:25:18","2013-07-01 18:46:06","449","W 52 St & 9 Ave","40.76461837","-73.98789473","146","Hudson St & Reade St","40.71625008","-74.0091059","19241","Subscriber","1986","1"
"413","2013-07-01 18:25:20","2013-07-01 18:32:13","463","9 Ave & W 16 St","40.74206539","-74.00443172","446","W 24 St & 7 Ave","40.74487634","-73.99529885","19757","Subscriber","1967","1"
"679","2013-07-01 18:25:20","2013-07-01 18:36:39","285","Broadway & E 14 St","40.73454567","-73.99074142","317","E 6 St & Avenue B","40.72453734","-73.98185424","15226","Subscriber","1988","1"
"79","2013-07-01 18:25:21","2013-07-01 18:26:40","153","E 40 St & 5 Ave","40.752062307","-73.9816324043","153","E 40 St & 5 Ave","40.752062307","-73.9816324043","19358","Subscriber","1977","1"
"577","2013-07-01 18:25:22","2013-07-01 18:34:59","501","FDR Drive & E 35 St","40.744219","-73.97121214","393","E 5 St & Avenue C","40.72299208","-73.97995466","15997","Subscriber","1959","1"
"404","2013-07-01 18:25:23","2013-07-01 18:32:07","500","Broadway & W 51 St","40.76228826","-73.98336183","457","Broadway & W 58 St","40.76695317","-73.98169333","17750","Subscriber","1967","2"
"270","2013-07-01 18:25:25","2013-07-01 18:29:55","521","8 Ave & W 31 St","40.75044999","-73.99481051","435","W 21 St & 6 Ave","40.74173969","-73.99415556","20364","Subscriber","1982","1"
"724","2013-07-01 18:25:25","2013-07-01 18:37:29","153","E 40 St & 5 Ave","40.752062307","-73.9816324043","385","E 55 St & 2 Ave","40.75797322","-73.96603308","14771","Subscriber","1963","1"
"556","2013-07-01 18:25:26","2013-07-01 18:34:42","305","E 58 St & 3 Ave","40.76095756","-73.96724467","500","Broadway & W 51 St","40.76228826","-73.98336183","18895","Customer",\N,"0"
"1201","2013-07-01 18:25:27","2013-07-01 18:45:28","367","E 53 St & Lexington Ave","40.75828065","-73.97069431","410","Suffolk St & Stanton St","40.72066442","-73.98517977","18235","Customer",\N,"0"
"461","2013-07-01 18:25:28","2013-07-01 18:33:09","294","Washington Square E","40.73049393","-73.9957214","445","E 10 St & Avenue A","40.72740794","-73.98142006","17793","Subscriber","1976","2"
"1026","2013-07-01 18:25:28","2013-07-01 18:42:34","137","E 56 St & Madison Ave","40.761628","-73.972924","330","Reade St & Broadway","40.71450451","-74.00562789","15929","Subscriber","1979","1"
"506","2013-07-01 18:25:29","2013-07-01 18:33:55","297","E 15 St & 3 Ave","40.734232","-73.986923","284","Greenwich Ave & 8 Ave","40.7390169121","-74.0026376103","15417","Subscriber","1953","1"
"1162","2013-07-01 18:25:30","2013-07-01 18:44:52","406","Hicks St & Montague St","40.69512845","-73.99595065","402","Broadway & E 22 St","40.7403432","-73.98955109","19665","Subscriber","1989","2"
"1987","2013-07-01 18:25:30","2013-07-01 18:58:37","305","E 58 St & 3 Ave","40.76095756","-73.96724467","293","Lafayette St & E 8 St","40.73028666","-73.9907647","19898","Subscriber","1955","1"
"734","2013-07-01 18:25:30","2013-07-01 18:37:44","448","W 37 St & 10 Ave","40.75660359","-73.9979009","529","W 42 St & 8 Ave","40.7575699","-73.99098507","17692","Subscriber","1960","1"
"125","2013-07-01 18:25:35","2013-07-01 18:27:40","249","Harrison St & Hudson St","40.71870987","-74.0090009","329","Greenwich St & N Moore St","40.72043411","-74.01020609","16388","Subscriber","1981","1"
"961","2013-07-01 18:25:37","2013-07-01 18:41:38","405","Washington St & Gansevoort St","40.739323","-74.008119","531","Forsyth St & Broome St","40.71893904","-73.99266288","16739","Customer",\N,"0"
"1156","2013-07-01 18:25:40","2013-07-01 18:44:56","367","E 53 St & Lexington Ave","40.75828065","-73.97069431","350","Clinton St & Grand St","40.71559509","-73.9870295","19029","Subscriber","1972","2"
"1005","2013-07-01 18:25:46","2013-07-01 18:42:31","368","Carmine St & 6 Ave","40.73038599","-74.00214988","223","W 13 St & 7 Ave","40.73781509","-73.99994661","17179","Subscriber","1962","1"
"1329","2013-07-01 18:25:50","2013-07-01 18:47:59","375","Mercer St & Bleecker St","40.72679454","-73.99695094","157","Henry St & Atlantic Ave","40.69089272","-73.99612349","19632","Subscriber","1983","2"
"221","2013-07-01 18:25:51","2013-07-01 18:29:32","468","Broadway & W 55 St","40.7652654","-73.98192338","450","W 49 St & 8 Ave","40.76227205","-73.98788205","18292","Subscriber","1980","1"
"504","2013-07-01 18:25:51","2013-07-01 18:34:15","359","E 47 St & Park Ave","40.75510267","-73.97498696","450","W 49 St & 8 Ave","40.76227205","-73.98788205","17992","Subscriber","1982","1"
"1192","2013-07-01 18:25:52","2013-07-01 18:45:44","367","E 53 St & Lexington Ave","40.75828065","-73.97069431","448","W 37 St & 10 Ave","40.75660359","-73.9979009","15015","Subscriber","1983","1"
"483","2013-07-01 18:25:54","2013-07-01 18:33:57","470","W 20 St & 8 Ave","40.74345335","-74.00004031","433","E 13 St & Avenue A","40.72955361","-73.98057249","15915","Subscriber","1985","1"
"634","2013-07-01 18:25:56","2013-07-01 18:36:30","380","W 4 St & 7 Ave S","40.73401143","-74.00293877","453","W 22 St & 8 Ave","40.74475148","-73.99915362","16167","Subscriber","1963","1"
"641","2013-07-01 18:25:56","2013-07-01 18:36:37","528","2 Ave & E 31 St","40.74290902","-73.97706058","385","E 55 St & 2 Ave","40.75797322","-73.96603308","19330","Subscriber","1972","1"
